date,maxtemp,mintemp,avgtemp,precipitation,snowfall,latitude,longitude
4/2/12 0:00,56,41,48.5,0.03,0,40.84,-73.85
4/3/12 0:00,64,41,52.5,0,0,40.84,-73.85
4/4/12 0:00,67,47,57,0,0,40.84,-73.85
4/5/12 0:00,57,42,49.5,0,0,40.84,-73.85
4/6/12 0:00,57,39,48,0,0,40.84,-73.85
4/7/12 0:00,60,42,51,0,0,40.84,-73.85
4/8/12 0:00,66,46,56,0,0,40.84,-73.85
4/9/12 0:00,64,50,57,0,0,40.84,-73.85
4/10/12 0:00,61,47,54,0,0,40.84,-73.85
4/11/12 0:00,52,44,48,0,0,40.84,-73.85
4/12/12 0:00,59,44,51.5,0,0,40.84,-73.85
4/13/12 0:00,64,46,55,0,0,40.84,-73.85
4/14/12 0:00,70,50,60,0,0,40.84,-73.85
4/15/12 0:00,76,59,67.5,0,0,40.84,-73.85
4/16/12 0:00,85,62,73.5,0,0,40.84,-73.85
4/17/12 0:00,78,61,69.5,0,0,40.84,-73.85
4/18/12 0:00,61,49,55,0.01,0,40.84,-73.85
4/19/12 0:00,68,49,58.5,0.06,0,40.84,-73.85
4/20/12 0:00,70,52,61,0,0,40.84,-73.85
4/21/12 0:00,72,54,63,0.3,0,40.84,-73.85
4/22/12 0:00,54,47,50.5,1.99,0,40.84,-73.85
4/23/12 0:00,53,44,48.5,0.21,0,40.84,-73.85
4/24/12 0:00,60,43,51.5,0,0,40.84,-73.85
4/25/12 0:00,62,44,53,0,0,40.84,-73.85
4/26/12 0:00,60,45,52.5,0.03,0,40.84,-73.85
4/27/12 0:00,56,42,49,0.03,0,40.84,-73.85
4/28/12 0:00,60,40,50,0,0,40.84,-73.85
4/29/12 0:00,63,44,53.5,0,0,40.84,-73.85
4/30/12 0:00,60,44,52,0,0,40.84,-73.85
5/1/12 0:00,66,50,58,0.82,0,40.84,-73.85
5/2/12 0:00,53,50,51.5,0.03,0,40.84,-73.85
5/3/12 0:00,58,51,54.5,0.32,0,40.84,-73.85
5/4/12 0:00,73,53,63,0.49,0,40.84,-73.85
5/5/12 0:00,61,54,57.5,0,0,40.84,-73.85
5/6/12 0:00,65,54,59.5,0,0,40.84,-73.85
5/7/12 0:00,65,53,59,0.01,0,40.84,-73.85
5/8/12 0:00,65,55,60,0.06,0,40.84,-73.85
5/9/12 0:00,66,57,61.5,0.58,0,40.84,-73.85
5/10/12 0:00,65,54,59.5,0.19,0,40.84,-73.85
5/11/12 0:00,70,50,60,0,0,40.84,-73.85
5/12/12 0:00,78,54,66,0,0,40.84,-73.85
5/13/12 0:00,81,64,72.5,0,0,40.84,-73.85
5/14/12 0:00,71,63,67,0,0,40.84,-73.85
5/15/12 0:00,65,61,63,0.53,0,40.84,-73.85
5/16/12 0:00,78,60,69,0.07,0,40.84,-73.85
5/17/12 0:00,71,54,62.5,0,0,40.84,-73.85
5/18/12 0:00,70,55,62.5,0,0,40.84,-73.85
5/19/12 0:00,78,55,66.5,0,0,40.84,-73.85
5/20/12 0:00,73,58,65.5,0,0,40.84,-73.85
5/21/12 0:00,60,57,58.5,1.53,0,40.84,-73.85
5/22/12 0:00,68,59,63.5,0.15,0,40.84,-73.85
5/23/12 0:00,74,64,69,0.11,0,40.84,-73.85
5/24/12 0:00,64,60,62,0.75,0,40.84,-73.85
5/25/12 0:00,70,59,64.5,0,0,40.84,-73.85
5/26/12 0:00,86,66,76,0,0,40.84,-73.85
5/27/12 0:00,81,67,74,0.06,0,40.84,-73.85
5/28/12 0:00,89,70,79.5,0,0,40.84,-73.85
5/29/12 0:00,91,69,80,0.22,0,40.84,-73.85
5/30/12 0:00,78,69,73.5,0.01,0,40.84,-73.85
5/31/12 0:00,80,66,73,0,0,40.84,-73.85
6/1/12 0:00,71,62,66.5,0.38,0,40.84,-73.85
6/2/12 0:00,76,62,69,0.8,0,40.84,-73.85
6/3/12 0:00,77,60,68.5,0.09,0,40.84,-73.85
6/4/12 0:00,63,54,58.5,0.19,0,40.84,-73.85
6/5/12 0:00,64,52,58,0,0,40.84,-73.85
6/6/12 0:00,72,54,63,0,0,40.84,-73.85
6/7/12 0:00,77,60,68.5,0.03,0,40.84,-73.85
6/8/12 0:00,82,60,71,0,0,40.84,-73.85
6/9/12 0:00,77,70,73.5,0,0,40.84,-73.85
6/10/12 0:00,83,67,75,0.11,0,40.84,-73.85
6/11/12 0:00,77,64,70.5,0.01,0,40.84,-73.85
6/12/12 0:00,72,64,68,0.87,0,40.84,-73.85
6/13/12 0:00,70,64,67,0.44,0,40.84,-73.85
6/14/12 0:00,75,63,69,0,0,40.84,-73.85
6/15/12 0:00,78,62,70,0,0,40.84,-73.85
6/16/12 0:00,79,64,71.5,0,0,40.84,-73.85
6/17/12 0:00,73,61,67,0,0,40.84,-73.85
6/18/12 0:00,71,60,65.5,0,0,40.84,-73.85
6/19/12 0:00,78,64,71,0,0,40.84,-73.85
6/20/12 0:00,97,72,84.5,0,0,40.84,-73.85
6/21/12 0:00,97,81,89,0,0,40.84,-73.85
6/22/12 0:00,93,71,82,0.34,0,40.84,-73.85
6/23/12 0:00,86,70,78,0.04,0,40.84,-73.85
6/24/12 0:00,84,69,76.5,0.05,0,40.84,-73.85
6/25/12 0:00,76,62,69,1.1,0,40.84,-73.85
6/26/12 0:00,74,59,66.5,0.01,0,40.84,-73.85
6/27/12 0:00,84,66,75,0,0,40.84,-73.85
6/28/12 0:00,90,70,80,0,0,40.84,-73.85
6/29/12 0:00,97,72,84.5,0.16,0,40.84,-73.85
6/30/12 0:00,95,81,88,0,0,40.84,-73.85
7/1/12 0:00,96,77,86.5,0,0,40.84,-73.85
7/2/12 0:00,88,74,81,0,0,40.84,-73.85
7/3/12 0:00,90,75,82.5,0,0,40.84,-73.85
7/4/12 0:00,94,73,83.5,0.04,0,40.84,-73.85
7/5/12 0:00,95,79,87,0,0,40.84,-73.85
7/6/12 0:00,91,75,83,0,0,40.84,-73.85
7/7/12 0:00,95,75,85,0.31,0,40.84,-73.85
7/8/12 0:00,91,75,83,0,0,40.84,-73.85
7/9/12 0:00,86,74,80,0,0,40.84,-73.85
7/10/12 0:00,85,72,78.5,0,0,40.84,-73.85
7/11/12 0:00,86,73,79.5,0,0,40.84,-73.85
7/12/12 0:00,89,72,80.5,0,0,40.84,-73.85
7/13/12 0:00,89,76,82.5,0,0,40.84,-73.85
7/14/12 0:00,88,75,81.5,0,0,40.84,-73.85
7/15/12 0:00,89,74,81.5,0.67,0,40.84,-73.85
7/16/12 0:00,91,74,82.5,0.01,0,40.84,-73.85
7/17/12 0:00,97,78,87.5,0,0,40.84,-73.85
7/18/12 0:00,100,76,88,0.51,0,40.84,-73.85
7/19/12 0:00,78,72,75,0.01,0,40.84,-73.85
7/20/12 0:00,73,63,68,0.57,0,40.84,-73.85
7/21/12 0:00,78,64,71,0,0,40.84,-73.85
7/22/12 0:00,84,68,76,0,0,40.84,-73.85
7/23/12 0:00,87,73,80,0.08,0,40.84,-73.85
7/24/12 0:00,92,77,84.5,0,0,40.84,-73.85
7/25/12 0:00,86,70,78,0,0,40.84,-73.85
7/26/12 0:00,91,71,81,0.35,0,40.84,-73.85
7/27/12 0:00,88,74,81,0,0,40.84,-73.85
7/28/12 0:00,82,70,76,0.94,0,40.84,-73.85
7/29/12 0:00,80,70,75,0,0,40.84,-73.85
7/30/12 0:00,82,69,75.5,0,0,40.84,-73.85
7/31/12 0:00,78,71,74.5,0,0,40.84,-73.85
8/1/12 0:00,82,71,76.5,0.32,0,40.84,-73.85
8/2/12 0:00,89,72,80.5,0,0,40.84,-73.85
8/3/12 0:00,92,77,84.5,0,0,40.84,-73.85
8/4/12 0:00,91,78,84.5,0,0,40.84,-73.85
8/5/12 0:00,91,75,83,0.18,0,40.84,-73.85
8/6/12 0:00,88,75,81.5,0.02,0,40.84,-73.85
8/7/12 0:00,83,70,76.5,0,0,40.84,-73.85
8/8/12 0:00,87,73,80,0,0,40.84,-73.85
8/9/12 0:00,90,76,83,0,0,40.84,-73.85
8/10/12 0:00,82,73,77.5,0.3,0,40.84,-73.85
8/11/12 0:00,88,77,82.5,0,0,40.84,-73.85
8/12/12 0:00,88,76,82,0,0,40.84,-73.85
8/13/12 0:00,86,72,79,0,0,40.84,-73.85
8/14/12 0:00,80,75,77.5,0.05,0,40.84,-73.85
8/15/12 0:00,80,70,75,0.44,0,40.84,-73.85
8/16/12 0:00,85,69,77,0,0,40.84,-73.85
8/17/12 0:00,90,72,81,0.88,0,40.84,-73.85
8/18/12 0:00,79,65,72,0.34,0,40.84,-73.85
8/19/12 0:00,75,64,69.5,0,0,40.84,-73.85
8/20/12 0:00,80,67,73.5,0,0,40.84,-73.85
8/21/12 0:00,81,68,74.5,0,0,40.84,-73.85
8/22/12 0:00,83,70,76.5,0,0,40.84,-73.85
8/23/12 0:00,85,71,78,0,0,40.84,-73.85
8/24/12 0:00,86,72,79,0,0,40.84,-73.85
8/25/12 0:00,81,72,76.5,0,0,40.84,-73.85
8/26/12 0:00,80,70,75,0,0,40.84,-73.85
8/27/12 0:00,82,72,77,0.65,0,40.84,-73.85
8/28/12 0:00,87,75,81,0.13,0,40.84,-73.85
8/29/12 0:00,79,67,73,0,0,40.84,-73.85
8/30/12 0:00,84,65,74.5,0,0,40.84,-73.85
8/31/12 0:00,92,72,82,0,0,40.84,-73.85
9/1/12 0:00,88,75,81.5,0,0,40.84,-73.85
9/2/12 0:00,81,72,76.5,0,0,40.84,-73.85
9/3/12 0:00,78,72,75,0.01,0,40.84,-73.85
9/4/12 0:00,82,72,77,0.16,0,40.84,-73.85
9/5/12 0:00,83,75,79,0.03,0,40.84,-73.85
9/6/12 0:00,81,71,76,0,0,40.84,-73.85
9/7/12 0:00,88,73,80.5,0,0,40.84,-73.85
9/8/12 0:00,84,67,75.5,0.97,0,40.84,-73.85
9/9/12 0:00,78,65,71.5,0,0,40.84,-73.85
9/10/12 0:00,74,60,67,0,0,40.84,-73.85
9/11/12 0:00,73,57,65,0,0,40.84,-73.85
9/12/12 0:00,81,61,71,0,0,40.84,-73.85
9/13/12 0:00,81,65,73,0,0,40.84,-73.85
9/14/12 0:00,81,66,73.5,0,0,40.84,-73.85
9/15/12 0:00,74,62,68,0,0,40.84,-73.85
9/16/12 0:00,74,60,67,0,0,40.84,-73.85
9/17/12 0:00,78,59,68.5,0,0,40.84,-73.85
9/18/12 0:00,76,69,72.5,2,0,40.84,-73.85
9/19/12 0:00,70,60,65,0,0,40.84,-73.85
9/20/12 0:00,69,56,62.5,0,0,40.84,-73.85
9/21/12 0:00,73,61,67,0,0,40.84,-73.85
9/22/12 0:00,76,61,68.5,0.23,0,40.84,-73.85
9/23/12 0:00,69,57,63,0.01,0,40.84,-73.85
9/24/12 0:00,68,56,62,0,0,40.84,-73.85
9/25/12 0:00,74,54,64,0,0,40.84,-73.85
9/26/12 0:00,76,66,71,0.02,0,40.84,-73.85
9/27/12 0:00,75,66,70.5,0.04,0,40.84,-73.85
9/28/12 0:00,67,62,64.5,1.84,0,40.84,-73.85
9/29/12 0:00,65,59,62,0,0,40.84,-73.85
9/30/12 0:00,68,58,63,0.07,0,40.84,-73.85
10/1/12 0:00,71,55,63,0,0,40.84,-73.85
10/2/12 0:00,70,63,66.5,0.35,0,40.84,-73.85
10/3/12 0:00,71,64,67.5,0.01,0,40.84,-73.85
10/4/12 0:00,73,68,70.5,0.01,0,40.84,-73.85
10/5/12 0:00,79,63,71,0,0,40.84,-73.85
10/6/12 0:00,78,56,67,0,0,40.84,-73.85
10/7/12 0:00,56,49,52.5,0.23,0,40.84,-73.85
10/8/12 0:00,56,47,51.5,0,0,40.84,-73.85
10/9/12 0:00,58,52,55,0.05,0,40.84,-73.85
10/10/12 0:00,68,53,60.5,0.23,0,40.84,-73.85
10/11/12 0:00,60,49,54.5,0,0,40.84,-73.85
10/12/12 0:00,58,44,51,0,0,40.84,-73.85
10/13/12 0:00,55,40,47.5,0,0,40.84,-73.85
10/14/12 0:00,71,54,62.5,0,0,40.84,-73.85
10/15/12 0:00,73,61,67,0.16,0,40.84,-73.85
10/16/12 0:00,61,50,55.5,0,0,40.84,-73.85
10/17/12 0:00,62,46,54,0,0,40.84,-73.85
10/18/12 0:00,66,48,57,0,0,40.84,-73.85
10/19/12 0:00,68,62,65,0.61,0,40.84,-73.85
10/20/12 0:00,72,57,64.5,0,0,40.84,-73.85
10/21/12 0:00,66,52,59,0,0,40.84,-73.85
10/22/12 0:00,68,53,60.5,0,0,40.84,-73.85
10/23/12 0:00,66,55,60.5,0.03,0,40.84,-73.85
10/24/12 0:00,60,56,58,0.03,0,40.84,-73.85
10/25/12 0:00,62,56,59,0,0,40.84,-73.85
10/26/12 0:00,67,59,63,0,0,40.84,-73.85
10/27/12 0:00,65,60,62.5,0,0,40.84,-73.85
10/28/12 0:00,60,56,58,0,0,40.84,-73.85
10/29/12 0:00,63,55,59,0.42,0,40.84,-73.85
10/30/12 0:00,57,50,53.5,0.27,0,40.84,-73.85
10/31/12 0:00,53,47,50,0.01,0,40.84,-73.85
11/1/12 0:00,53,45,49,0,0,40.84,-73.85
11/2/12 0:00,54,44,49,0,0,40.84,-73.85
11/3/12 0:00,52,43,47.5,0,0,40.84,-73.85
11/4/12 0:00,53,41,47,0,0,40.84,-73.85
11/5/12 0:00,46,37,41.5,0,0,40.84,-73.85
11/6/12 0:00,42,34,38,0,0,40.84,-73.85
11/7/12 0:00,42,33,37.5,0.66,4.2,40.84,-73.85
11/8/12 0:00,47,34,40.5,0.1,0.7,40.84,-73.85
11/9/12 0:00,54,38,46,0,0,40.84,-73.85
11/10/12 0:00,55,44,49.5,0,0,40.84,-73.85
11/11/12 0:00,64,46,55,0,0,40.84,-73.85
11/12/12 0:00,66,50,58,0,0,40.84,-73.85
11/13/12 0:00,61,41,51,0.05,0,40.84,-73.85
11/14/12 0:00,48,39,43.5,0,0,40.84,-73.85
11/15/12 0:00,45,37,41,0,0,40.84,-73.85
11/16/12 0:00,47,39,43,0,0,40.84,-73.85
11/17/12 0:00,51,39,45,0,0,40.84,-73.85
11/18/12 0:00,49,39,44,0,0,40.84,-73.85
11/19/12 0:00,48,38,43,0,0,40.84,-73.85
11/20/12 0:00,49,40,44.5,0,0,40.84,-73.85
11/21/12 0:00,52,41,46.5,0,0,40.84,-73.85
11/22/12 0:00,53,41,47,0,0,40.84,-73.85
11/23/12 0:00,56,40,48,0.03,0,40.84,-73.85
11/24/12 0:00,50,37,43.5,0.01,0,40.84,-73.85
11/25/12 0:00,42,35,38.5,0,0,40.84,-73.85
11/26/12 0:00,48,38,43,0,0,40.84,-73.85
11/27/12 0:00,42,34,38,0.48,0,40.84,-73.85
11/28/12 0:00,42,36,39,0,0,40.84,-73.85
11/29/12 0:00,43,35,39,0,0,40.84,-73.85
11/30/12 0:00,45,37,41,0,0,40.84,-73.85
12/1/12 0:00,41,37,39,0,0,40.84,-73.85
12/2/12 0:00,51,41,46,0.04,0,40.84,-73.85
12/3/12 0:00,60,47,53.5,0,0,40.84,-73.85
12/4/12 0:00,60,46,53,0.12,0,40.84,-73.85
12/5/12 0:00,56,-,-,0,0,40.84,-73.85
12/6/12 0:00,40,31,35.5,0,0,40.84,-73.85
12/7/12 0:00,46,35,40.5,0.15,0,40.84,-73.85
12/8/12 0:00,51,44,47.5,0.32,0,40.84,-73.85
12/9/12 0:00,50,44,47,0.2,0,40.84,-73.85
12/10/12 0:00,58,45,51.5,0.03,0,40.84,-73.85
12/11/12 0:00,57,42,49.5,0.04,0,40.84,-73.85
12/12/12 0:00,43,38,40.5,0,0,40.84,-73.85
12/13/12 0:00,47,37,42,0,0,40.84,-73.85
12/14/12 0:00,48,37,42.5,0,0,40.84,-73.85
12/15/12 0:00,46,38,42,0,0,40.84,-73.85
12/16/12 0:00,47,42,44.5,0.35,0,40.84,-73.85
12/17/12 0:00,44,40,42,0.25,0,40.84,-73.85
12/18/12 0:00,54,44,49,0.51,0,40.84,-73.85
12/19/12 0:00,47,40,43.5,0,0,40.84,-73.85
12/20/12 0:00,45,36,40.5,0.01,0,40.84,-73.85
12/21/12 0:00,56,39,47.5,1.13,0,40.84,-73.85
12/22/12 0:00,39,37,38,0.01,0,40.84,-73.85
12/23/12 0:00,42,36,39,0,0,40.84,-73.85
12/24/12 0:00,39,34,36.5,0.08,0.2,40.84,-73.85
12/25/12 0:00,41,33,37,0.06,0,40.84,-73.85
12/26/12 0:00,40,29,34.5,0.59,0.6,40.84,-73.85
12/27/12 0:00,40,31,35.5,0.3,0,40.84,-73.85
12/28/12 0:00,37,31,34,0,0,40.84,-73.85
12/29/12 0:00,35,31,33,0.22,1,40.84,-73.85
12/30/12 0:00,35,29,32,0,0,40.84,-73.85
12/31/12 0:00,39,29,34,0,0,40.84,-73.85
1/1/13 0:00,41,27,34,0,0,40.84,-73.85
1/2/13 0:00,34,23,28.5,0,0,40.84,-73.85
1/3/13 0:00,33,24,28.5,0,0,40.84,-73.85
1/4/13 0:00,38,32,35,0,0,40.84,-73.85
1/5/13 0:00,42,33,37.5,0,0,40.84,-73.85
1/6/13 0:00,45,35,40,0,0,40.84,-73.85
1/7/13 0:00,44,36,40,0,0,40.84,-73.85
1/8/13 0:00,48,36,42,0,0,40.84,-73.85
1/9/13 0:00,50,36,43,0,0,40.84,-73.85
1/10/13 0:00,48,40,44,0,0,40.84,-73.85
1/11/13 0:00,44,37,40.5,0.47,0,40.84,-73.85
1/12/13 0:00,46,42,44,0.05,0,40.84,-73.85
1/13/13 0:00,49,42,45.5,0,0,40.84,-73.85
1/14/13 0:00,57,39,48,0.09,0,40.84,-73.85
1/15/13 0:00,39,36,37.5,0.11,0,40.84,-73.85
1/16/13 0:00,38,33,35.5,0.67,0.4,40.84,-73.85
1/17/13 0:00,44,36,40,0,0,40.84,-73.85
1/18/13 0:00,36,25,30.5,0,0,40.84,-73.85
1/19/13 0:00,51,31,41,0,0,40.84,-73.85
1/20/13 0:00,54,31,42.5,0,0,40.84,-73.85
1/21/13 0:00,33,28,30.5,0,0,40.84,-73.85
1/22/13 0:00,29,15,22,0,0,40.84,-73.85
1/23/13 0:00,20,13,16.5,0,0,40.84,-73.85
1/24/13 0:00,24,14,19,0,0,40.84,-73.85
1/25/13 0:00,26,15,20.5,0.07,1.2,40.84,-73.85
1/26/13 0:00,28,17,22.5,0,0,40.84,-73.85
1/27/13 0:00,33,21,27,0,0,40.84,-73.85
1/28/13 0:00,36,29,32.5,0.25,0.4,40.84,-73.85
1/29/13 0:00,47,36,41.5,0.15,0,40.84,-73.85
1/30/13 0:00,54,37,45.5,0.04,0,40.84,-73.85
1/31/13 0:00,57,31,44,0.93,0,40.84,-73.85
2/1/13 0:00,31,25,28,0,0,40.84,-73.85
2/2/13 0:00,31,21,26,0.04,0.7,40.84,-73.85
2/3/13 0:00,31,23,27,0.03,0.6,40.84,-73.85
2/4/13 0:00,31,24,27.5,0,0,40.84,-73.85
2/5/13 0:00,31,28,29.5,0.02,0.5,40.84,-73.85
2/6/13 0:00,39,30,34.5,0,0.1,40.84,-73.85
2/7/13 0:00,33,26,29.5,0,0,40.84,-73.85
2/8/13 0:00,34,27,30.5,0.76,6.6,40.84,-73.85
2/9/13 0:00,32,22,27,0.21,3.9,40.84,-73.85
2/10/13 0:00,35,19,27,0,0,40.84,-73.85
2/11/13 0:00,44,33,38.5,0.56,0,40.84,-73.85
2/12/13 0:00,45,37,41,0,0,40.84,-73.85
2/13/13 0:00,43,32,37.5,0.02,0,40.84,-73.85
2/14/13 0:00,45,34,39.5,0.02,0,40.84,-73.85
2/15/13 0:00,53,37,45,0,0,40.84,-73.85
2/16/13 0:00,43,32,37.5,0.02,0,40.84,-73.85
2/17/13 0:00,32,19,25.5,0,0,40.84,-73.85
2/18/13 0:00,35,18,26.5,0,0,40.84,-73.85
2/19/13 0:00,46,32,39,0.18,0,40.84,-73.85
2/20/13 0:00,39,26,32.5,0,0,40.84,-73.85
2/21/13 0:00,34,25,29.5,0,0,40.84,-73.85
2/22/13 0:00,37,26,31.5,0,0,40.84,-73.85
2/23/13 0:00,39,36,37.5,0.15,0,40.84,-73.85
2/24/13 0:00,46,34,40,0,0,40.84,-73.85
2/25/13 0:00,44,33,38.5,0,0,40.84,-73.85
2/26/13 0:00,42,35,38.5,0.14,0,40.84,-73.85
2/27/13 0:00,45,36,40.5,0.72,0,40.84,-73.85
2/28/13 0:00,50,40,45,0,0,40.84,-73.85
3/1/13 0:00,-,-,-,-,-,40.84,-73.85
3/2/13 0:00,-,-,-,-,-,40.84,-73.85
3/3/13 0:00,-,-,-,-,-,40.84,-73.85
3/4/13 0:00,-,-,-,-,-,40.84,-73.85
3/5/13 0:00,-,-,-,-,-,40.84,-73.85
3/6/13 0:00,-,-,-,-,-,40.84,-73.85
3/7/13 0:00,-,-,-,-,-,40.84,-73.85
3/8/13 0:00,-,-,-,-,-,40.84,-73.85
3/9/13 0:00,-,-,-,-,-,40.84,-73.85
3/10/13 0:00,-,-,-,-,-,40.84,-73.85
3/11/13 0:00,-,-,-,-,-,40.84,-73.85
3/12/13 0:00,-,-,-,-,-,40.84,-73.85
3/13/13 0:00,-,-,-,-,-,40.84,-73.85
3/14/13 0:00,-,-,-,-,-,40.84,-73.85
3/15/13 0:00,-,-,-,-,-,40.84,-73.85
3/16/13 0:00,-,-,-,-,-,40.84,-73.85
3/17/13 0:00,-,-,-,-,-,40.84,-73.85
3/18/13 0:00,-,-,-,-,-,40.84,-73.85
3/19/13 0:00,-,-,-,-,-,40.84,-73.85
3/20/13 0:00,-,-,-,-,-,40.84,-73.85
3/21/13 0:00,-,-,-,-,-,40.84,-73.85
3/22/13 0:00,-,-,-,-,-,40.84,-73.85
3/23/13 0:00,-,-,-,-,-,40.84,-73.85
3/24/13 0:00,-,-,-,-,-,40.84,-73.85
3/25/13 0:00,-,-,-,-,-,40.84,-73.85
3/26/13 0:00,-,-,-,-,-,40.84,-73.85
3/27/13 0:00,-,-,-,-,-,40.84,-73.85
3/28/13 0:00,-,-,-,-,-,40.84,-73.85
3/29/13 0:00,-,-,-,-,-,40.84,-73.85
3/30/13 0:00,-,-,-,-,-,40.84,-73.85
3/31/13 0:00,-,-,-,-,-,40.84,-73.85
4/1/13 0:00,-,-,-,-,-,40.84,-73.85
4/2/13 0:00,-,-,-,-,-,40.84,-73.85
4/3/13 0:00,-,-,-,-,-,40.84,-73.85
4/4/13 0:00,-,-,-,-,-,40.84,-73.85
4/5/13 0:00,-,-,-,-,-,40.84,-73.85
4/6/13 0:00,-,-,-,-,-,40.84,-73.85
4/7/13 0:00,-,-,-,-,-,40.84,-73.85
4/8/13 0:00,-,-,-,-,-,40.84,-73.85
4/9/13 0:00,-,-,-,-,-,40.84,-73.85
4/10/13 0:00,-,-,-,-,-,40.84,-73.85
4/11/13 0:00,-,-,-,-,-,40.84,-73.85
4/12/13 0:00,-,-,-,-,-,40.84,-73.85
4/13/13 0:00,-,-,-,-,-,40.84,-73.85
4/14/13 0:00,-,-,-,-,-,40.84,-73.85
4/15/13 0:00,-,-,-,-,-,40.84,-73.85
4/16/13 0:00,-,-,-,-,-,40.84,-73.85
4/17/13 0:00,-,-,-,-,-,40.84,-73.85
4/18/13 0:00,-,-,-,-,-,40.84,-73.85
4/19/13 0:00,-,-,-,-,-,40.84,-73.85
4/20/13 0:00,-,-,-,-,-,40.84,-73.85
4/21/13 0:00,-,-,-,-,-,40.84,-73.85
4/22/13 0:00,-,-,-,-,-,40.84,-73.85
4/23/13 0:00,-,-,-,-,-,40.84,-73.85
4/24/13 0:00,-,-,-,-,-,40.84,-73.85
4/25/13 0:00,-,-,-,-,-,40.84,-73.85
4/26/13 0:00,-,-,-,-,-,40.84,-73.85
4/27/13 0:00,-,-,-,-,-,40.84,-73.85
4/28/13 0:00,-,-,-,-,-,40.84,-73.85
4/29/13 0:00,-,-,-,-,-,40.84,-73.85
4/30/13 0:00,-,-,-,-,-,40.84,-73.85
5/1/13 0:00,65,48,56.5,0,-,40.84,-73.85
5/2/13 0:00,70,49,59.5,0,-,40.84,-73.85
5/3/13 0:00,64,50,57,0,-,40.84,-73.85
5/4/13 0:00,68,48,58,0,-,40.84,-73.85
5/5/13 0:00,62,46,54,0,-,40.84,-73.85
5/6/13 0:00,66,47,56.5,0,-,40.84,-73.85
5/7/13 0:00,70,52,61,0,-,40.84,-73.85
5/8/13 0:00,65,55,60,1.45,-,40.84,-73.85
5/9/13 0:00,66,54,60,0.22,-,40.84,-73.85
5/10/13 0:00,80,57,68.5,0,-,40.84,-73.85
5/11/13 0:00,67,62,64.5,0.59,-,40.84,-73.85
5/12/13 0:00,70,52,61,0,-,40.84,-73.85
5/13/13 0:00,57,46,51.5,0,-,40.84,-73.85
5/14/13 0:00,61,43,52,0,-,40.84,-73.85
5/15/13 0:00,67,52,59.5,0,-,40.84,-73.85
5/16/13 0:00,79,61,70,0,-,40.84,-73.85
5/17/13 0:00,72,62,67,0,-,40.84,-73.85
5/18/13 0:00,67,55,61,0,-,40.84,-73.85
5/19/13 0:00,59,56,57.5,0.44,-,40.84,-73.85
5/20/13 0:00,78,57,67.5,0,-,40.84,-73.85
5/21/13 0:00,87,66,76.5,0,-,40.84,-73.85
5/22/13 0:00,77,58,67.5,0,-,40.84,-73.85
5/23/13 0:00,79,63,71,1.34,-,40.84,-73.85
5/24/13 0:00,67,46,56.5,0.34,-,40.84,-73.85
5/25/13 0:00,55,45,50,0.07,-,40.84,-73.85
5/26/13 0:00,66,48,57,0,-,40.84,-73.85
5/27/13 0:00,75,54,64.5,0,-,40.84,-73.85
5/28/13 0:00,69,56,62.5,0.47,-,40.84,-73.85
5/29/13 0:00,83,58,70.5,0,-,40.84,-73.85
5/30/13 0:00,92,72,82,0,-,40.84,-73.85
5/31/13 0:00,92,76,84,0,-,40.84,-73.85
6/1/13 0:00,-,-,-,-,-,40.84,-73.85
6/2/13 0:00,-,-,-,-,-,40.84,-73.85
6/3/13 0:00,-,-,-,-,-,40.84,-73.85
6/4/13 0:00,-,-,-,-,-,40.84,-73.85
6/5/13 0:00,-,-,-,-,-,40.84,-73.85
6/6/13 0:00,-,-,-,-,-,40.84,-73.85
6/7/13 0:00,-,-,-,-,-,40.84,-73.85
6/8/13 0:00,-,-,-,-,-,40.84,-73.85
6/9/13 0:00,-,-,-,-,-,40.84,-73.85
6/10/13 0:00,-,-,-,-,-,40.84,-73.85
6/11/13 0:00,-,-,-,-,-,40.84,-73.85
6/12/13 0:00,-,-,-,-,-,40.84,-73.85
6/13/13 0:00,-,-,-,-,-,40.84,-73.85
6/14/13 0:00,-,-,-,-,-,40.84,-73.85
6/15/13 0:00,-,-,-,-,-,40.84,-73.85
6/16/13 0:00,-,-,-,-,-,40.84,-73.85
6/17/13 0:00,-,-,-,-,-,40.84,-73.85
6/18/13 0:00,-,-,-,-,-,40.84,-73.85
6/19/13 0:00,-,-,-,-,-,40.84,-73.85
6/20/13 0:00,-,-,-,-,-,40.84,-73.85
6/21/13 0:00,-,-,-,-,-,40.84,-73.85
6/22/13 0:00,-,-,-,-,-,40.84,-73.85
6/23/13 0:00,-,-,-,-,-,40.84,-73.85
6/24/13 0:00,-,-,-,-,-,40.84,-73.85
6/25/13 0:00,-,-,-,-,-,40.84,-73.85
6/26/13 0:00,-,-,-,-,-,40.84,-73.85
6/27/13 0:00,-,-,-,-,-,40.84,-73.85
6/28/13 0:00,-,-,-,-,-,40.84,-73.85
6/29/13 0:00,-,-,-,-,-,40.84,-73.85
6/30/13 0:00,-,-,-,-,-,40.84,-73.85
7/1/13 0:00,76,72,74,0.72,-,40.84,-73.85
7/2/13 0:00,84,72,78,0.07,-,40.84,-73.85
7/3/13 0:00,83,74,78.5,0.35,-,40.84,-73.85
7/4/13 0:00,90,76,83,0,-,40.84,-73.85
